Date,Channel,Revenue,Spend,Campaign
2025-02-18,Google,3167.584149,391.148082,Search_TM_Campaign_01
2025-02-19,Google,3078.121402,343.874948,Search_TM_Campaign_01
2025-02-20,Google,1300.493762,150.756238,Search_TM_Campaign_01
2025-02-21,Google,526.770876,155.877701,Search_TM_Campaign_01
2025-02-22,Google,2217.4587785000003,156.930783,Search_TM_Campaign_01
2025-02-23,Google,1724.54526,154.491867,Search_TM_Campaign_01
2025-02-24,Google,558.0479172,156.4676,Search_TM_Campaign_01
2025-02-25,Google,647.928024,153.41102,Search_TM_Campaign_01
2025-02-26,Google,2612.8944,261.156677,Search_TM_Campaign_01
2025-02-27,Google,1552.4877768,292.73291,Search_TM_Campaign_01
2025-02-28,Google,2072.8586,250.832561,Search_TM_Campaign_01
2025-03-01,Google,2287.077634,197.369076,Search_TM_Campaign_01
2025-03-02,Google,1894.411803,204.478952,Search_TM_Campaign_01
2025-03-03,Google,1742.174075,211.155802,Search_TM_Campaign_01
2025-03-04,Google,1665.82014,200.401601,Search_TM_Campaign_01
2025-03-05,Google,2389.224962,203.257867,Search_TM_Campaign_01
2025-03-06,Google,1002.364621,72.103834,Search_TM_Campaign_01
2025-03-07,Google,911.433296,74.807857,Search_TM_Campaign_01
2025-03-08,Google,599.50002,69.733446,Search_TM_Campaign_01
2025-03-09,Google,1013.783616,73.821635,Search_TM_Campaign_01
2025-03-10,Google,534.102024,72.132283,Search_TM_Campaign_01
2025-03-11,Google,134.0,73.378969,Search_TM_Campaign_01
2025-03-12,Google,812.4140288000001,212.281614,Search_TM_Campaign_01
2025-03-13,Google,2839.3881408,335.725283,Search_TM_Campaign_01
2025-03-14,Google,2152.767507,344.455303,Search_TM_Campaign_01
2025-03-15,Google,3828.4133608,340.0383,Search_TM_Campaign_01
2025-03-16,Google,2667.33416,343.790596,Search_TM_Campaign_01
2025-03-17,Google,2088.758093,348.312236,Search_TM_Campaign_01
2025-03-18,Google,2622.656364,438.311825,Search_TM_Campaign_01
2025-03-19,Google,1655.785568,405.79471,Search_TM_Campaign_01
2025-03-20,Google,707.694337,101.335801,Search_TM_Campaign_01
2025-03-21,Google,2797.3327095000004,83.584981,Search_TM_Campaign_01
2025-03-22,Google,718.563339,82.186966,Search_TM_Campaign_01
2025-03-23,Google,1986.2539142,85.058759,Search_TM_Campaign_01
2025-03-24,Google,858.4662422,75.300911,Search_TM_Campaign_01
2025-03-25,Google,344.908538,71.174937,Search_TM_Campaign_01
2025-03-26,Google,491.6942572,52.364979,Search_TM_Campaign_01
2025-03-27,Google,875.966886,107.169518,Search_TM_Campaign_01
2025-03-28,Google,1227.471701,123.54029,Search_TM_Campaign_01
2025-03-29,Google,738.46228,93.923025,Search_TM_Campaign_01
2025-03-30,Google,592.74474655,89.531347,Search_TM_Campaign_01
2025-03-31,Google,1540.096499,85.878434,Search_TM_Campaign_01
2025-04-01,Google,10377.097215000002,270.550688,Search_TM_Campaign_01
2025-04-02,Google,2027.799173,270.807288,Search_TM_Campaign_01
2025-04-03,Google,968.607481,269.357386,Search_TM_Campaign_01
2025-04-04,Google,1521.36399,283.38784,Search_TM_Campaign_01
2025-04-05,Google,1188.345293,272.79064,Search_TM_Campaign_01
2025-04-06,Google,1698.942535,313.228539,Search_TM_Campaign_01
2025-04-07,Google,1699.3880506,284.120153,Search_TM_Campaign_01
2025-04-08,Google,826.894955,277.334061,Search_TM_Campaign_01
2025-04-09,Google,751.560243,150.659617,Search_TM_Campaign_01
2025-04-10,Google,8968.1462892,156.881537,Search_TM_Campaign_01
2025-04-11,Google,3110.235866,162.400537,Search_TM_Campaign_01
2025-04-12,Google,2080.136985,150.492473,Search_TM_Campaign_01
2025-04-13,Google,1570.253998,155.964737,Search_TM_Campaign_01
2025-04-14,Google,9877.7518705,155.288191,Search_TM_Campaign_01
2025-04-15,Google,3705.849915,155.071129,Search_TM_Campaign_01
2025-04-16,Google,1656.3486744000002,130.492193,Search_TM_Campaign_01
2025-04-17,Google,1875.574706,135.575329,Search_TM_Campaign_01
2025-04-18,Google,550.485467,135.651799,Search_TM_Campaign_01
2025-04-19,Google,1004.681197,155.793382,Search_TM_Campaign_01
2025-04-20,Google,798.9248210000001,126.685166,Search_TM_Campaign_01
2025-04-21,Google,1683.557367,359.171937,Search_TM_Campaign_01
2025-04-22,Google,5836.339613,484.742137,Search_TM_Campaign_01
2025-04-23,Google,2430.615403,556.149472,Search_TM_Campaign_01
2025-04-24,Google,3732.15132942,340.182702,Search_TM_Campaign_01
2025-04-25,Google,1702.605402,399.424548,Search_TM_Campaign_01
2025-04-26,Google,2193.0726511000003,410.55857,Search_TM_Campaign_01
2025-04-27,Google,1549.731132,332.279294,Search_TM_Campaign_01
2025-04-28,Google,4341.869559,596.900878,Search_TM_Campaign_01
2025-04-29,Google,1257.069408,360.352344,Search_TM_Campaign_01
2025-04-30,Google,382.0945824,299.883516,Search_TM_Campaign_01
2025-05-01,Google,1175.635928,103.970969,Search_TM_Campaign_01
2025-05-02,Google,785.810426,107.667174,Search_TM_Campaign_01
2025-05-03,Google,546.45324,106.339022,Search_TM_Campaign_01
2025-05-04,Google,526.730591,106.982932,Search_TM_Campaign_01
2025-05-05,Google,122.5,77.073243,Search_TM_Campaign_01
2025-05-06,Google,1144.83172,78.310731,Search_TM_Campaign_01
2025-05-07,Google,344.837784,75.458825,Search_TM_Campaign_01
2025-05-08,Google,4986.082127000001,71.970598,Search_TM_Campaign_01
2025-05-09,Google,1466.0733098,58.796638,Search_TM_Campaign_01
2025-05-10,Google,1196.11866,62.912347,Search_TM_Campaign_01
2025-05-11,Google,1324.366226,68.756644,Search_TM_Campaign_01
2025-05-12,Google,526.0313610000001,92.931503,Search_TM_Campaign_01
2025-05-13,Google,817.441671,52.05183,Search_TM_Campaign_01
2025-05-14,Google,6184.314386999999,71.303729,Search_TM_Campaign_01
2025-05-15,Google,2573.36036,40.549185,Search_TM_Campaign_01
2025-05-16,Google,1598.065516,39.482176,Search_TM_Campaign_01
2025-05-17,Google,1497.222768,40.32689,Search_TM_Campaign_01
2025-05-18,Google,1238.22807,39.887676,Search_TM_Campaign_01
2025-05-19,Google,638.10748,200.001612,Search_TM_Campaign_01
2025-05-20,Google,1086.69975,201.278776,Search_TM_Campaign_01
2025-05-21,Google,732.6981865,201.094505,Search_TM_Campaign_01
2025-05-22,Google,802.86448,197.669143,Search_TM_Campaign_01
2025-05-23,Google,1227.3678,203.242105,Search_TM_Campaign_01
2025-05-24,Google,553.718076,217.360394,Search_TM_Campaign_01
2025-05-25,Google,269.37099,193.481152,Search_TM_Campaign_01
2025-05-26,Google,163.3456,96.203608,Search_TM_Campaign_01
2025-05-27,Google,158.5,55.009111,Search_TM_Campaign_01
2025-05-28,Google,564.0,54.122721,Search_TM_Campaign_01
2025-05-29,Google,276.502192,50.728433,Search_TM_Campaign_01
2025-05-30,Google,110.113075,46.477785,Search_TM_Campaign_01
2025-05-31,Google,42.5,43.698319,Search_TM_Campaign_01
2025-06-01,Google,218.442703,50.787168,Search_TM_Campaign_01
2025-06-02,Google,280.0,53.121407,Search_TM_Campaign_01
2025-06-03,Google,942.087156,92.815054,Search_TM_Campaign_01
2025-06-04,Google,694.7671720000001,103.684029,Search_TM_Campaign_01
2025-06-05,Google,425.0606378,124.546673,Search_TM_Campaign_01
2025-06-06,Google,1443.9393622,118.084325,Search_TM_Campaign_01
2025-06-07,Google,761.3803072,126.08926,Search_TM_Campaign_01
2025-06-08,Google,82.9907072,210.924338,Search_TM_Campaign_01
2025-06-09,Google,689.8,164.983666,Search_TM_Campaign_01
2025-06-10,Google,155.4,184.279951,Search_TM_Campaign_01
2025-06-11,Google,602.256066,144.133058,Search_TM_Campaign_01
2025-06-12,Google,126.165255,129.931378,Search_TM_Campaign_01
2025-06-13,Google,46.8,110.927772,Search_TM_Campaign_01
2025-06-14,Google,1431.099999,133.219507,Search_TM_Campaign_01
2025-06-15,Google,730.388281,106.849432,Search_TM_Campaign_01
2025-06-16,Google,409.437906,111.930557,Search_TM_Campaign_01
2025-06-17,Google,683.999985,128.253262,Search_TM_Campaign_01
2025-06-18,Google,295.900015,123.145061,Search_TM_Campaign_01
2025-06-19,Google,393.0,114.547814,Search_TM_Campaign_01
2025-06-20,Google,37.0,103.071915,Search_TM_Campaign_01
2025-06-21,Google,163.5,85.696271,Search_TM_Campaign_01
2025-06-22,Google,278.0,91.159859,Search_TM_Campaign_01
2025-06-23,Google,628.9,184.967883,Search_TM_Campaign_01
2025-06-24,Google,207.0,130.405495,Search_TM_Campaign_01
2025-06-25,Google,420.79112,121.025402,Search_TM_Campaign_01
2025-06-26,Google,1013.2,127.069232,Search_TM_Campaign_01
2025-06-27,Google,245.31187,133.787715,Search_TM_Campaign_01
2025-06-28,Google,638.5012859999999,94.081234,Search_TM_Campaign_01
2025-06-29,Google,616.520845,101.001087,Search_TM_Campaign_01
2025-06-30,Google,785.75028,105.452353,Search_TM_Campaign_01
2025-07-01,Google,325.7,100.784658,Search_TM_Campaign_01
2025-07-02,Google,821.55,90.372995,Search_TM_Campaign_01
2025-07-03,Google,363.74,68.413929,Search_TM_Campaign_01
2025-07-04,Google,222.5,53.251456,Search_TM_Campaign_01
2025-07-05,Google,2229.322823,66.084883,Search_TM_Campaign_01
2025-07-06,Google,2278.642454,76.417413,Search_TM_Campaign_01
2025-07-07,Google,617.55692,100.528151,Search_TM_Campaign_01
2025-07-08,Google,147.0,143.224682,Search_TM_Campaign_01
2025-07-09,Google,269.5,116.174661,Search_TM_Campaign_01
2025-07-10,Google,592.147183,117.765615,Search_TM_Campaign_01
2025-07-11,Google,432.6,68.948144,Search_TM_Campaign_01
2025-07-12,Google,674.5,80.672315,Search_TM_Campaign_01
2025-07-13,Google,452.02252,124.667647,Search_TM_Campaign_01
2025-07-14,Google,179.31376,162.143813,Search_TM_Campaign_01
2025-07-15,Google,333.0,136.035515,Search_TM_Campaign_01
2025-07-16,Google,406.052473,112.840821,Search_TM_Campaign_01
2025-07-17,Google,654.5214100000001,123.256159,Search_TM_Campaign_01
2025-07-18,Google,1119.2,103.798615,Search_TM_Campaign_01
2025-07-19,Google,586.872473,136.78367,Search_TM_Campaign_01
2025-07-20,Google,311.610743,112.549335,Search_TM_Campaign_01
2025-07-21,Google,1381.5,146.893119,Search_TM_Campaign_01
2025-07-22,Google,275.0,116.683142,Search_TM_Campaign_01
2025-07-23,Google,409.995227,115.02384,Search_TM_Campaign_01
2025-07-24,Google,522.74621,145.135556,Search_TM_Campaign_01
2025-07-25,Google,253.26642,114.349804,Search_TM_Campaign_01
2025-07-26,Google,291.4664,120.091235,Search_TM_Campaign_01
2025-07-27,Google,808.57583,138.428681,Search_TM_Campaign_01
2025-07-28,Google,411.899729,140.767732,Search_TM_Campaign_01
2025-07-29,Google,1751.41901,105.412593,Search_TM_Campaign_01
2025-07-30,Google,338.00051,134.702024,Search_TM_Campaign_01
2025-07-31,Google,353.0,81.473898,Search_TM_Campaign_01
2025-08-01,Google,320.0131352,130.187148,Search_TM_Campaign_01
2025-08-02,Google,355.4838044,105.091329,Search_TM_Campaign_01
2025-08-03,Google,693.95,111.482054,Search_TM_Campaign_01
2025-08-04,Google,867.40157,119.954348,Search_TM_Campaign_01
2025-08-05,Google,221.71985,80.217704,Search_TM_Campaign_01
2025-08-06,Google,576.9,110.584483,Search_TM_Campaign_01
2025-08-07,Google,648.2792377999999,118.68201,Search_TM_Campaign_01
2025-08-08,Google,320.0,71.333275,Search_TM_Campaign_01
2025-08-09,Google,206.0,73.042785,Search_TM_Campaign_01
2025-08-10,Google,1959.0,63.959119,Search_TM_Campaign_01
2025-08-11,Google,244.000794,52.007203,Search_TM_Campaign_01
2025-08-12,Google,909.8336,103.26175,Search_TM_Campaign_01
2025-08-13,Google,359.0,122.581701,Search_TM_Campaign_01
2025-08-14,Google,231.130048,135.746074,Search_TM_Campaign_01
2025-08-15,Google,862.948813,143.320661,Search_TM_Campaign_01
2025-08-16,Google,1681.600727,105.563327,Search_TM_Campaign_01
2025-08-17,Google,117.499977,120.085773,Search_TM_Campaign_01
2025-08-18,Google,648.3760156000001,99.206722,Search_TM_Campaign_01
2025-08-19,Google,301.163413,97.084183,Search_TM_Campaign_01
2025-08-20,Google,151.666667,104.170247,Search_TM_Campaign_01
2025-08-21,Google,59.7632294,92.563793,Search_TM_Campaign_01
2025-08-22,Google,60.0,71.258194,Search_TM_Campaign_01
2025-08-23,Google,115.0,70.168984,Search_TM_Campaign_01
2025-08-24,Google,75.49203,82.359568,Search_TM_Campaign_01
2025-08-25,Google,213.291959,123.816932,Search_TM_Campaign_01
2025-08-26,Google,2921.250155,78.300047,Search_TM_Campaign_01
2025-08-27,Google,523.0,66.18811,Search_TM_Campaign_01
2025-08-28,Google,14.212675,50.498405,Search_TM_Campaign_01
2025-08-29,Google,216.74437,49.761918,Search_TM_Campaign_01
2025-08-30,Google,49.0,52.86019,Search_TM_Campaign_01
2025-08-31,Google,781.5,47.018498,Search_TM_Campaign_01
2025-09-01,Google,121.1,50.782108,Search_TM_Campaign_01
2025-09-02,Google,100.19704,50.62919,Search_TM_Campaign_01
2025-09-03,Google,75.0,51.02555,Search_TM_Campaign_01
2025-09-04,Google,392.933784,50.664997,Search_TM_Campaign_01
2025-09-05,Google,325.424694,48.301925,Search_TM_Campaign_01
2025-09-06,Google,0.0,21.805044,Search_TM_Campaign_01
2025-09-07,Google,239.0,39.113761,Search_TM_Campaign_01
2025-09-08,Google,139.0,38.931804,Search_TM_Campaign_01
2025-09-09,Google,32.0,21.263015,Search_TM_Campaign_01
2025-09-12,Google,83.453856,46.104448,Search_TM_Campaign_01
2025-09-13,Google,43.0,32.346535,Search_TM_Campaign_01
2025-09-14,Google,27.0,32.754754,Search_TM_Campaign_01
2025-09-15,Google,88.78089899999999,42.80434,Search_TM_Campaign_01
2025-09-16,Google,147.674675,87.709565,Search_TM_Campaign_01
2025-09-17,Google,37.0,30.441744,Search_TM_Campaign_01
2025-09-18,Google,38.0,25.849859,Search_TM_Campaign_01
2025-09-19,Google,348.0,28.449643,Search_TM_Campaign_01
2025-09-20,Google,154.019075,20.05298,Search_TM_Campaign_01
2025-09-21,Google,100.0,21.727336,Search_TM_Campaign_01
2025-09-22,Google,806.5499187,27.959116,Search_TM_Campaign_01
2025-09-23,Google,0.0,32.431523,Search_TM_Campaign_01
2025-09-24,Google,107.0,64.555313,Search_TM_Campaign_01
2025-09-25,Google,335.4,54.081784,Search_TM_Campaign_01
2025-09-26,Google,320.0,73.275281,Search_TM_Campaign_01
2025-09-27,Google,460.860036,90.282146,Search_TM_Campaign_01
2025-09-28,Google,507.071821,55.653893,Search_TM_Campaign_01
2025-09-29,Google,307.15352,102.535164,Search_TM_Campaign_01
2025-09-30,Google,345.00007,61.802673,Search_TM_Campaign_01
2025-10-01,Google,451.592875,75.902292,Search_TM_Campaign_01
2025-10-02,Google,738.33006066,95.019902,Search_TM_Campaign_01
2025-10-03,Google,968.4,45.750473,Search_TM_Campaign_01
2025-10-04,Google,499.618734,56.134598,Search_TM_Campaign_01
2025-10-05,Google,294.40000000000003,66.65596,Search_TM_Campaign_01
2025-10-06,Google,1630.351866,112.158427,Search_TM_Campaign_01
2025-10-07,Google,289.9,103.365379,Search_TM_Campaign_01
2025-10-08,Google,75.17749979999999,78.582623,Search_TM_Campaign_01
2025-10-09,Google,533.0,99.101396,Search_TM_Campaign_01
2025-10-10,Google,201.387464,70.672229,Search_TM_Campaign_01
2025-10-11,Google,371.0,37.470437,Search_TM_Campaign_01
2025-10-12,Google,1195.016443,74.010538,Search_TM_Campaign_01
2025-10-13,Google,169.0,49.629965,Search_TM_Campaign_01
2025-10-14,Google,155.855615,71.447279,Search_TM_Campaign_01
2025-10-15,Google,522.0,57.245333,Search_TM_Campaign_01
2025-10-16,Google,152.0,78.647197,Search_TM_Campaign_01
2025-10-17,Google,477.499824,125.605442,Search_TM_Campaign_01
2025-10-18,Google,201.6,79.827749,Search_TM_Campaign_01
2025-10-19,Google,0.0,67.157673,Search_TM_Campaign_01
2025-10-20,Google,472.176531,122.963425,Search_TM_Campaign_01
2025-10-21,Google,285.724466,103.781859,Search_TM_Campaign_01
2025-10-22,Google,153.0,76.08247,Search_TM_Campaign_01
2025-10-23,Google,578.0,63.922741,Search_TM_Campaign_01
2025-10-24,Google,408.4,84.810549,Search_TM_Campaign_01
2025-10-25,Google,206.9,66.029555,Search_TM_Campaign_01
2025-10-26,Google,1231.025656,110.53697,Search_TM_Campaign_01
2025-10-27,Google,80.0,66.201135,Search_TM_Campaign_01
2025-10-28,Google,140.0,96.001158,Search_TM_Campaign_01
2025-10-29,Google,1339.29999,81.881686,Search_TM_Campaign_01
2025-10-30,Google,149.8168,65.114121,Search_TM_Campaign_01
2025-10-31,Google,191.37802,50.718632,Search_TM_Campaign_01
2025-11-01,Google,40.0,81.544438,Search_TM_Campaign_01
2025-11-02,Google,0.0,85.548157,Search_TM_Campaign_01
2025-11-03,Google,0.0,153.045245,Search_TM_Campaign_01
2025-11-04,Google,0.000499,147.100448,Search_TM_Campaign_01
2025-11-05,Google,0.5,201.703413,Search_TM_Campaign_01
2025-11-06,Google,56.51,238.77177,Search_TM_Campaign_01
2025-11-07,Google,57.0,172.523655,Search_TM_Campaign_01
2025-11-08,Google,120.007395,125.869602,Search_TM_Campaign_01
2025-11-09,Google,277.31,93.585128,Search_TM_Campaign_01
2025-11-10,Google,404.819252,76.081612,Search_TM_Campaign_01
2025-11-11,Google,0.0,63.863848,Search_TM_Campaign_01
2025-11-12,Google,0.0,60.073095,Search_TM_Campaign_01
2025-11-13,Google,124.04,62.056509,Search_TM_Campaign_01
2025-11-14,Google,133.0,21.691974,Search_TM_Campaign_01
2025-11-15,Google,275.75,26.594813,Search_TM_Campaign_01
2025-11-16,Google,46.40624028,43.70481,Search_TM_Campaign_01
2025-11-17,Google,120.52858014,50.029291,Search_TM_Campaign_01
2025-11-18,Google,87.50767606,13.775458,Search_TM_Campaign_01
2025-11-19,Google,203.22110863,21.755048,Search_TM_Campaign_01
2025-11-20,Google,149.31659348,19.992691,Search_TM_Campaign_01
2025-11-21,Google,1282.62659348,15.669494,Search_TM_Campaign_01
2025-11-22,Google,904.06029714,19.166006,Search_TM_Campaign_01
2025-11-23,Google,500.84561998,114.866124,Search_TM_Campaign_01
2025-11-24,Google,1266.2654228,39.402438,Search_TM_Campaign_01
2025-11-25,Google,2402.39034518,15.001564,Search_TM_Campaign_01
2025-11-26,Google,4948.457957799999,89.82189,Search_TM_Campaign_01
2025-11-27,Google,5800.642619820001,493.939855,Search_TM_Campaign_01
2025-11-28,Google,9422.96426548,1139.555248,Search_TM_Campaign_01
2025-11-29,Google,4245.67838226,1140.730915,Search_TM_Campaign_01
2025-11-30,Google,7134.273890410001,1487.262749,Search_TM_Campaign_01
2025-12-01,Google,5800.7907758,1288.98639,Search_TM_Campaign_01
2025-12-02,Google,3363.70447871,705.670219,Search_TM_Campaign_01
2025-12-03,Google,21050.90905543,573.467031,Search_TM_Campaign_01
2025-12-04,Google,9566.55253009,854.583269,Search_TM_Campaign_01
2025-12-05,Google,6469.257296059999,895.61212,Search_TM_Campaign_01
2025-12-06,Google,4743.66601323,810.659527,Search_TM_Campaign_01
2025-12-07,Google,6493.73914336,940.287211,Search_TM_Campaign_01
2025-12-08,Google,5507.04772316,697.999322,Search_TM_Campaign_01
2025-12-09,Google,23211.033047507,699.544992,Search_TM_Campaign_01
2025-12-10,Google,6929.335302224,266.507896,Search_TM_Campaign_01
2025-12-11,Google,7880.2669814,1990.859198,Search_TM_Campaign_01
2025-12-12,Google,5997.21877439,1740.809773,Search_TM_Campaign_01
2025-12-13,Google,3342.87076216,1002.973964,Search_TM_Campaign_01
2025-12-14,Google,4277.64965338,999.168655,Search_TM_Campaign_01
2025-12-15,Google,4972.770235829999,995.747292,Search_TM_Campaign_01
2025-12-16,Google,4927.243726269,749.883994,Search_TM_Campaign_01
2025-12-17,Google,6938.53494279,621.695372,Search_TM_Campaign_01
2025-12-18,Google,4252.63409053,762.086933,Search_TM_Campaign_01
2025-12-19,Google,4780.3234347,1109.938699,Search_TM_Campaign_01
2025-12-20,Google,1687.33845932,1796.720671,Search_TM_Campaign_01
2025-12-21,Google,4576.57333134,1813.950765,Search_TM_Campaign_01
2025-12-22,Google,1441.88405445,170.742326,Search_TM_Campaign_01
2025-12-23,Google,902.99,99.350856,Search_TM_Campaign_01
2025-12-24,Google,778.98831656,90.083918,Search_TM_Campaign_01
2025-12-25,Google,282.7991488,91.951211,Search_TM_Campaign_01
2025-12-26,Google,877.3917916099999,91.079315,Search_TM_Campaign_01
2025-12-27,Google,667.6800000000001,87.225671,Search_TM_Campaign_01
2025-12-28,Google,1124.1042098399998,75.779707,Search_TM_Campaign_01
2025-12-29,Google,612.54057126,25.275558,Search_TM_Campaign_01
2025-12-30,Google,436.46,19.990025,Search_TM_Campaign_01
2025-12-31,Google,1025.6297224199998,16.024582,Search_TM_Campaign_01
2026-01-01,Google,430.04876875,25.15633,Search_TM_Campaign_01
2026-01-02,Google,663.100216,28.370166,Search_TM_Campaign_01
2026-01-03,Google,489.45,26.440062,Search_TM_Campaign_01
2026-01-04,Google,0.0,19.505036,Search_TM_Campaign_01
2026-01-05,Google,1069.09759915,122.400027,Search_TM_Campaign_01
2026-01-06,Google,2743.5869968,106.186438,Search_TM_Campaign_01
2026-01-07,Google,901.51450813,55.724027,Search_TM_Campaign_01
